男の子	男の子[おとこのこ]  名 ③ ・ 男孩子；年輕男性
知る	知る[しる]  他動1 ⓪ ・ 知道；了解
地下鉄	地下鉄[ちかてつ]  名 ⓪ ・ 地鐵
地図	地図[ちず]  名 ① ・ 地圖
池	池[いけ]  名 ② ・ 水池，水塘
置く	置く[おく]  他動1 ⓪ ・ 放，置
遅い	遅い[おそい]  イ形 ⓪② ・ 晚的；緩慢的
茶色	茶色[ちゃいろ]  ナ形・名 ⓪ ・ 茶色，褐色
着く	着く[つく]  自動1 ①② ・ 到達，送達
着る	着る[きる]  他動2 ⓪ ・ 穿（衣服等）
中	中[なか]  名 ① ・ 內部，裡面；其中
中学校	中学校[ちゅうがっこう]  名 ③ ・ 國中
中学生	中学生[ちゅうがくせい]  名 ③④ ・ 國中生
中国	中国[ちゅうごく]  名 ① ・ 中國
昼	昼[ひる]  名 ② ・ 白天；中午
昼ご飯	昼ご飯[ひるごはん]  名 ③ ・ 午餐
朝	朝[あさ]  名 ① ・ 早晨，早上
朝ご飯	朝ご飯[あさごはん]  名 ③ ・ 早餐
町	町[まち]  名 ② ・ 城鎮
長い	長い[ながい]  イ形 ② ・ 長的；長久的
鳥	鳥[とり]  名 ⓪ ・ 鳥；雞
痛い	痛い[いたい]  イ形 ② ・ 疼痛的；痛苦的
低い	低い[ひくい]  イ形 ② ・ 矮的；（聲音）小的；低的
庭	庭[にわ]  名 ⓪ ・ 庭院，院子
弟	弟[おとうと]  名 ④ ・ （自己的）弟弟
天気	天気[てんき]  名 ① ・ 天氣；晴天
店	店[みせ]  名 ② ・ 商店，店鋪
電気	電気[でんき]  名 ① ・ 電；電燈
電車	電車[でんしゃ]  名 ⓪① ・ 電車
電話	電話[でんわ]  名・自他動3 ⓪ ・ 電話
渡す	渡す[わたす]  他動1 ⓪ ・ 交，給；渡過
渡る	渡る[わたる]  自動1 ⓪ ・ 渡過，透過
土曜日	土曜日[どようび]  名 ② ・ 週六
冬	冬[ふゆ]  名 ② ・ 冬天，冬季
冬休み	冬休み[ふゆやすみ]  名 ③ ・ 寒假
東	東[ひがし]  名 ⓪③ ・ 東
答え	答え[こたえ]  名 ②③ ・ 回覆；答案
答える	答える[こたえる]  自他動2 ③② ・ 回應；回答，解答
頭	頭[あたま]  名 ③② ・ 頭；頂部；頭腦
働く	働く[はたらく]  自動1 ⓪ ・ 工作
動物	動物[どうぶつ]  名 ⓪ ・ 動物
同じ	同じ[おなじ]  ナ形・副 ⓪ ・ 相同，一樣
道	道[みち]  名 ⓪ ・ 道路
読む	読む[よむ]  他動1 ① ・ 讀；看
曇り	曇り[くもり]  名 ③ ・ 陰天；模糊不清
曇る	曇る[くもる]  自動1 ② ・ 陰天；朦朧不清，模糊
南	南[みなみ]  名 ⓪ ・ 南方
難しい	難しい[むずかしい]  イ形 ④⓪ ・ 難的
二つ	二つ[ふたつ]  名 ③⓪ ・ 兩個；兩歲
二十	二十[にじゅう]  名 ① ・ 二十
二十日	二十日[はつか]  名 ⓪ ・ 二十號，二十日；二十天
二人	二人[ふたり]  名 ③⓪ ・ 兩個人
二日	二日[ふつか]  名 ⓪ ・ 二號，二日；兩天
肉	肉[にく]  名 ② ・ 肉，肉類
日本	日本[にほん]  名 ② ・ 日本
日本語	日本語[にほんご]  名 ⓪ ・ 日語
日本人	日本人[にほんじん]  名 ④ ・ 日本人
日曜日	日曜日[にちようび]  名 ③ ・ 週日
入る	入る[はいる]  自動1 ① ・ 進入；含有；加入
入れる	入れる[いれる]  他動2 ⓪ ・ 放進；沏（茶等）
猫	猫[ねこ]  名 ① ・ 貓
熱い	熱い[あつい]  イ形 ② ・ 熱的，燙的
年	年[とし]  名 ② ・ 年；年齡
買い物	買い物[かいもの]  名・自動3 ⓪ ・ 買東西；買的東西
買う	買う[かう]  他動1 ⓪ ・ 購買
売る	売る[うる]  他動1 ⓪ ・ 出售
白	白[しろ]  名 ① ・ 白，白色
白い	白い[しろい]  イ形 ② ・ 白色的；空白的
薄い	薄い[うすい]  イ形 ⓪ ・ 薄的；（顏色、味道等）淡的；（程度）輕的
箸	箸[はし]  名 ① ・ 筷子
八つ	八つ[やっつ]  名 ③⓪ ・ 八個；八歲
八日	八日[ようか]  名 ⓪ ・ 八天；八號
髪	髪[かみ]  名 ② ・ 頭髮
半	半[はん]  名 ① ・ 半，一半
半分	半分[はんぶん]  名 ③⓪ ・ 一半
晩	晩[ばん]  名 ⓪ ・ 夜晚，晚上
晩ご飯	晩ご飯[ばんごはん]  名 ③ ・ 晚餐
番号	番号[ばんごう]  名 ③ ・ 號碼
彼	彼[かれ]  代・名 ① ・ 他；男朋友
彼女	彼女[かのじょ]  名・代 ① ・ 她；女朋友
疲れる	疲れる[つかれる]  自動2 ③ ・ 疲倦，累
飛ぶ	飛ぶ[とぶ]  自動1 ⓪ ・ 飛翔；吹起
飛行機	飛行機[ひこうき]  名 ② ・ 飛機
鼻	鼻[はな]  名 ⓪ ・ 鼻子
百	百[ひゃく]  名 ② ・ 百
病院	病院[びょういん]  名 ⓪ ・ 醫院（擁有20張及以上床位）
付ける	付ける[つける]  他動2 ② ・ 安上；穿上；寫上；定價；塗上；附上；打分
夫	夫[おっと]  名 ⓪ ・ 丈夫
父	父[ちち]  名 ②① ・ （跟別人提及時）爸爸，父親
部屋	部屋[へや]  名 ② ・ 房間
風	風[かぜ]  名 ⓪ ・ 風
風邪	風邪[かぜ]  名 ⓪ ・ 感冒
風呂	風呂[ふろ]  名 ② ・ 浴缸；洗澡；澡堂
服	服[ふく]  名 ② ・ 衣服
物	物[もの]  名 ②⓪ ・ 東西，物品
分かる	分かる[わかる]  自動1 ② ・ 明白，懂；知道
聞く	聞く[きく]  他動1 ⓪ ・ 聽；詢問
平仮名	平仮名[ひらがな]  名 ③⓪ ・ 平假名
並ぶ	並ぶ[ならぶ]  自動1 ⓪ ・ 排隊，排列
並べる	並べる[ならべる]  他動2 ⓪ ・ 排列
片仮名	片仮名[かたかな]  名 ③⓪ ・ 片假名
便利	便利[べんり]  名・ナ形 ① ・ 方便，便利
勉強	勉強[べんきょう]  名・自他動3 ⓪ ・ 學習
弁当	弁当[べんとう]  名 ③ ・ 便當
歩く	歩く[あるく]  自動1 ② ・ 步行
帽子	帽子[ぼうし]  名 ⓪ ・ 帽子
忘れる	忘れる[わすれる]  他動2 ⓪ ・ 忘記，遺忘
忙しい	忙しい[いそがしい]  イ形 ④ ・ 忙碌的
北	北[きた]  名 ⓪② ・ 北方，北面
北側	北側[きたがわ]  名 ⓪ ・ 北方，北側
僕	僕[ぼく]  代 ①⓪ ・ （男子自稱）我
本	本[ほん]  名 ① ・ 書本，書籍
本屋	本屋[ほんや]  名 ① ・ 書店
本棚	本棚[ほんだな]  名 ① ・ 書櫃，書架
本当	本当[ほんとう]  名・ナ形 ⓪ ・ 真實，事實，真的
磨く	磨く[みがく]  他動1 ⓪ ・ 磨，刷；磨練
妹	妹[いもうと]  名 ④ ・ （自己的）妹妹
毎月	毎月[まいつき]  副・名 ⓪ ・ 每個月
毎週	毎週[まいしゅう]  副・名 ⓪ ・ 每週
毎朝	毎朝[まいあさ]  副・名 ①⓪ ・ 每天早上
毎日	毎日[まいにち]  副・名 ①⓪ ・ 每天
毎年	毎年[まいとし]  副・名 ⓪ ・ 每年
毎晩	毎晩[まいばん]  副・名 ①⓪ ・ 每晚
万	万[まん]  名 ① ・ （數量）萬
みかん	みかん  名 ① ・ 橘子，柑橘
名前	名前[なまえ]  名 ⓪ ・ 名字
明るい	明るい[あかるい]  イ形 ⓪③ ・ 明亮的；快活的
明日	明日[あした]  名 ③⓪ ・ 明天
面白い	面白い[おもしろい]  イ形 ④ ・ 有趣的；快樂的，愉快的
木	木[き]  名 ① ・ 樹木；木材
木曜日	木曜日[もくようび]  名 ③ ・ 週四
目	目[め]  名 ① ・ 眼睛
問題	問題[もんだい]  名 ⓪ ・ 問題，題目；麻煩事
夜	夜[よる]  名 ① ・ 晚上，夜間
野菜	野菜[やさい]  名 ⓪ ・ 蔬菜
薬	薬[くすり]  名 ⓪ ・ 藥，藥品
友達	友達[ともだち]  名 ⓪ ・ 朋友
有名	有名[ゆうめい]  ナ形 ⓪ ・ 有名的
遊ぶ	遊ぶ[あそぶ]  自動1 ⓪ ・ 玩耍
郵便局	郵便局[ゆうびんきょく]  名 ③ ・ 郵局
夕方	夕方[ゆうがた]  名 ⓪ ・ 傍晚
洋服	洋服[ようふく]  名 ⓪ ・ （西裝、褲子、連身裙、裙子等）衣服
葉書	葉書[はがき]  名 ⓪ ・ 明信片
欲しい	欲しい[ほしい]  イ形・補形 ② ・ 想要；（「…てほしい」）想要……做
来る	来る[くる]  自動3・補動 ① ・ 來
来月	来月[らいげつ]  名 ① ・ 下個月
来週	来週[らいしゅう]  名 ⓪ ・ 下週
来年	来年[らいねん]  名 ⓪ ・ 明年
卵	卵[たまご]  名 ②⓪ ・ 蛋，雞蛋；未成熟者
立つ	立つ[たつ]  自動1 ① ・ 站立；豎立；離開，動身
留学	留学[りゅうがく]  名・自動3 ⓪ ・ 留學
留学生	留学生[りゅうがくせい]  名 ③④ ・ 留學生
旅行	旅行[りょこう]  名・自動3 ⓪ ・ 旅遊
両親	両親[りょうしん]  名 ① ・ 雙親，父母
料理	料理[りょうり]  名・他動3 ① ・ 菜餚；做菜
良い	良い[よい]  イ形 ① ・ 優秀的；好的；親近的；沒關係；確實的
緑	緑[みどり]  名 ① ・ 綠色
隣	隣[となり]  名 ⓪ ・ 旁邊；鄰居
冷たい	冷たい[つめたい]  イ形 ⓪③ ・ 冰涼的；冷淡的
冷蔵庫	冷蔵庫[れいぞうこ]  名 ③ ・ 冰箱
練習	練習[れんしゅう]  名・他動3 ⓪ ・ （學問、運動或技術等）反覆練習，訓練
六つ	六つ[むっつ]  名 ③⓪ ・ 六個；六歲
六日	六日[むいか]  名 ⓪ ・ 六天；六號
話	話[はなし]  名 ③ ・ 話；話題；事情；故事
話す	話す[はなす]  他動1 ② ・ 說，講，談
〜家	〜家[〜か]  接尾 ・ （以……為職業的人；經常做……的人）……家
学	学[がく]  名・造 ⓪① ・ ……學科
後	後[ご]  造 ・ ……之後
町	町[ちょう]  名・造 ① ・ ……町
〜目	〜目[〜め]  接尾 ・ （順序的數法）第……個
ああ	ああ  副 ⓪ ・ 那樣，那麼
あげる	あげる  他動2・補動 ⓪ ・ 給予，贈送
あれ	あれ  感 ⓪ ・ （表示驚訝、奇怪）哎呀，哎喲
あんな	あんな  連体・ナ形 ⓪ ・ 那樣；那種
いかが	いかが  ナ形・副 ② ・ 怎樣，如何
頂く	頂く[いただく]  他動1・補動 ⓪ ・ 吃，喝；得到
いつでも	いつでも  副 ① ・ 無論什麼時候，總是
いらっしゃる	いらっしゃる  自動1・補動 ④ ・ 來；去；在
えっ	えっ  感 ① ・ （驚訝或覺得奇怪時）哎，啊
クッキー	クッキー  名 ① ・ 餅乾
くれる	くれる  他動2・補動 ⓪ ・ 給（我）
こう	こう  副 ⓪① ・ 這樣，這麼
これから	これから  名・副 ④⓪ ・ 從現在起，之後
すごい	すごい  イ形 ② ・ 可怕的；了不起的；非常的
ずっと	ずっと  副 ⓪ ・ ……得很；一直
そろそろ	そろそろ  副 ① ・ 快要，就要（做某事）
そんな	そんな  ナ形・連体・感 ⓪ ・ 那樣；那種
ですから	ですから  接 ① ・ 因此
テニス	テニス  名 ① ・ 網球
どこか	どこか  連語 ① ・ （表示不確定）哪裡；總覺得，有些
何で	何で[なんで]  副 ① ・ 為什麼，為何
バスケットボール	バスケットボール  名 ⑥ ・ 籃球
ビル	ビル  名 ① ・ 高樓，大廈
プレゼント	プレゼント  他動3・名 ② ・ 禮物，贈品
ボール	ボール  名 ⓪① ・ 球
皆	皆[みな]  名・代・副 ②⓪ ・ 大家；全部
もうすぐ	もうすぐ  副 ③ ・ 馬上就要
もう少し	もう少し[もうすこし]  副 ④ ・ 再稍微；差一點，幾乎
もらう	もらう  他動1・補動 ⓪ ・ 得到，獲得
やっと	やっと  副 ⓪③ ・ 終於
やる	やる  他動1・補動 ⓪ ・ 做；（上級給下級，人給動物等）給
よく	よく  副 ① ・ 好好地；經常
一度	一度[いちど]  名・副 ③⓪ ・ 一次，一回
遠く	遠く[とおく]  名・副 ③⓪ ・ 遠處，遠方
火	火[ひ]  名 ① ・ 火
開く	開く[ひらく]  自他動1 ② ・ 開；開張
感じ	感じ[かんじ]  名 ⓪ ・ 感覺；印象
簡単	簡単[かんたん]  ナ形 ⓪ ・ 簡單，簡便
間違える	間違える[まちがえる]  他動2 ④③ ・ 弄錯，搞錯
おもちゃ	おもちゃ  名 ② ・ 玩具；玩物
うれしい	うれしい  イ形 ③ ・ 高興的
休み	休み[やすみ]  名 ③ ・ 休息；假日；就寢
急ぐ	急ぐ[いそぐ]  自他動1 ② ・ 趕緊，著急
曲がる	曲がる[まがる]  自動1 ⓪ ・ 彎曲；轉彎
空港	空港[くうこう]  名 ⓪ ・ 機場
たまに	たまに  副 ⓪ ・ 偶爾
月	月[つき]  名 ② ・ 月亮；一個月
見せる	見せる[みせる]  他動2 ② ・ 給……看，展現
固い	固い[かたい]  イ形 ⓪ ・ 結合緊密的；堅固的，堅定的；頑固的
考え	考え[かんがえ]  名 ③ ・ 想法，思想
考える	考える[かんがえる]  他動2 ④③ ・ 想，思考，研究
高校生	高校生[こうこうせい]  名 ③ ・ 高中生
今	今[こん]  造 ・ 現……，本……
妻	妻[つま]  名 ① ・ 妻子
始める	始める[はじめる]  他動2 ⓪ ・ 開始，開創；開始……
姉	姉[あね]  名 ⓪ ・ （自己的）姊姊；嫂嫂
趣味	趣味[しゅみ]  名 ① ・ 愛好
終わり	終わり[おわり]  名 ⓪ ・ 終，末尾，結束
十分	十分[じゅうぶん]  ナ形・副 ③ ・ 足夠，充分，充足
初め	初め[はじめ]  名 ⓪ ・ 初次，當初
消しゴム	消しゴム[けしゴム]  名 ⓪ ・ 橡皮擦
上がる	上がる[あがる]  自動1 ⓪ ・ 登上；上升；結束
上着	上着[うわぎ]  名 ⓪ ・ 外套；上衣
食事	食事[しょくじ]  名・自動3 ⓪ ・ 吃飯，用餐
森	森[もり]  名 ⓪ ・ 森林
正しい	正しい[ただしい]  イ形 ③ ・ 正確的；正當的；端正的
祖父	祖父[そふ]  名 ① ・ 祖父；外祖父
祖母	祖母[そぼ]  名 ① ・ 祖母；外祖母
足	足[あし]  名 ② ・ 腳，腿
台所	台所[だいどころ]  名 ⓪ ・ 廚房
大きな	大きな[おおきな]  連体 ① ・ 大的，巨大的；重大的，非常的
男性	男性[だんせい]  名 ⓪ ・ 男性
茶色い	茶色い[ちゃいろい]  イ形 ⓪ ・ 茶色的，褐色的
中国語	中国語[ちゅうごくご]  名 ⓪ ・ 中文，漢語
昼休み	昼休み[ひるやすみ]  名 ③ ・ 午休
通う	通う[かよう]  自動1 ⓪ ・ 來往，往返
店員	店員[てんいん]  名 ⓪ ・ 店員
内	内[うち]  名・代 ⓪ ・ 內部；我（們）的；（うち）時候
日	日[ひ]  名 ⓪① ・ 太陽；白天；天
納豆	納豆[なっとう]  名 ③ ・ 納豆
箱	箱[はこ]  名 ⓪ ・ 箱子，匣子
付く	付く[つく]  自動1 ①② ・ 附著，沾上；跟隨
返事	返事[へんじ]  名・自動3 ③ ・ 答應，回覆，回信
優しい	優しい[やさしい]  イ形 ⓪③ ・ 溫柔的，體貼的；優美的
郵便	郵便[ゆうびん]  名 ⓪ ・ 郵政，郵件
要る	要る[いる]  自動1 ⓪ ・ 需要，必要
浴びる	浴びる[あびる]  他動2 ⓪ ・ 淋，沐浴；曬，照
いつか	いつか  副 ① ・ （指未來）總有一天、遲早；（指過去）曾經；不知不覺
エレベーター	エレベーター  名 ③ ・ 電梯，升降電梯
せい	せい  名 ① ・ （不好結果的）原因
ソファー	ソファー  名 ① ・ 沙發
どうか	どうか  副・連語 ① ・ 請多加；總算，設法；不知為何，不正常
ピザ	ピザ  名 ① ・ 披薩
メモ	メモ  他動3・名 ① ・ 筆記；做筆記
もしも	もしも  副 ① ・ 萬一，倘若
リボン	リボン  名 ① ・ 絲帶，髮帶
覚える	覚える[おぼえる]  他動2 ③ ・ 記住；掌握；感到
八百屋	八百屋[やおや]  名 ⓪ ・ 蔬菜水果店
曜日	曜日[ようび]  名 ⓪ ・ 星期
〜口	〜口[〜くち]  名・造 ・ ……口；股，份
手	手[しゅ]  造 ・ （負責某項工作的人）……員
心	心[しん]  名・造 ① ・ ……心
先	先[さき]  名 ⓪ ・ 動作所及的對象或地點
あと	あと  名・副・接 ① ・ 還有，另外
お子さん	お子さん[おこさん]  名 ⓪ ・ 您孩子，令郎，令愛
お昼	お昼[おひる]  名 ② ・ 中午；午餐
こういう	こういう  連体 ⓪ ・ 這種，這樣
よる	よる  自動1 ⓪ ・ 由於；根據；取決於
右手	右手[みぎて]  名 ⓪ ・ 右手；右側
右側	右側[みぎがわ]  名 ⓪ ・ 右邊，右側
牛	牛[うし]  名 ⓪ ・ 牛
左側	左側[ひだりがわ]  名 ⓪ ・ 左邊，左側
最も	最も[もっとも]  副 ③① ・ 最，第一
週間	週間[しゅうかん]  名 ⓪ ・ 周，星期
ほか	ほか  名 ⓪ ・ 其他；別處
南側	南側[みなみがわ]  名 ⓪ ・ 朝南一側
携帯	携帯[けいたい]  名・他動3 ⓪ ・ 攜帶，隨身帶著；（「携帯電話」の略）手機
借り	借り[かり]  名 ⓪ ・ 借款，欠債，賒帳；欠人情
よろしく	よろしく  副 ⓪ ・ 適當地；請關照
下さい	下さい[ください]  補動 ③ ・ 請給（我）；請……
より	より  格助 ・ 與……相比
一	一[いち]  名・接頭 ② ・ 一；第一；最初；全部
九	九[きゅう]  名 ① ・ 九
五	五[ご]  名 ① ・ 五
三	三[さん]  名 ⓪ ・ 三
四	四[よん]  名 ① ・ 四
七	七[なな]  名 ① ・ 七
十	十[じゅう]  名 ① ・ 十
大好き	大好き[だいすき]  ナ形 ① ・ 非常喜歡
二	二[に]  名 ① ・ 二
おばさん	おばさん  名 ⓪ ・ 嬸嬸，阿姨；對其他成年女性的暱稱
八	八[はち]  名 ② ・ 八
六	六[ろく]  名 ⓪ ・ 六
みそ	みそ  名 ① ・ 醬，味噌
〜年	〜年[〜ねん]  接尾 ・ ……年
〜人	〜人[〜じん]  接尾 ・ （用來根據職業、國籍、出身地等稱呼他人的詞語）……人
速い	速い[はやい]  イ形 ② ・ 快的，迅速的
二月	二月[にがつ]  名 ③ ・ 二月
三月	三月[さんがつ]  名 ① ・ 三月
四月	四月[しがつ]  名 ③ ・ 四月
五月	五月[ごがつ]  名 ① ・ 五月
六月	六月[ろくがつ]  名 ④ ・ 六月
七月	七月[しちがつ]  名 ④ ・ 七月
八月	八月[はちがつ]  名 ④ ・ 八月
九月	九月[くがつ]  名 ① ・ 九月
十月	十月[じゅうがつ]  名 ④ ・ 十月
十一月	十一月[じゅういちがつ]  名 ⑥ ・ 十一月
十二月	十二月[じゅうにがつ]  名 ⑤ ・ 十二月
どういう	どういう  連体 ① ・ 什麼樣的，怎麼樣的
何も	何も[なにも]  連語 ⓪ ・ 什麼（也不）；（不）特別
ごめんなさい	ごめんなさい  連語 ⑤ ・ 對不起，抱歉
何度	何度[なんど]  名 ① ・ 多少次，幾次；多少度，幾度
ありがとう	ありがとう  感 ② ・ 謝謝
母	母[はは]  名 ① ・ 母，母親，媽媽
すみません	すみません  連語 ④ ・ 對不起，抱歉；麻煩你，不好意思；請問，問一下
お願い	お願い[おねがい]  名 ⓪ ・ 求，請求
何回	何回[なんかい]  名 ①③⓪ ・ 幾次，多少次
こんにちは	こんにちは  感 ⑤ ・ 你好，您好
何人	何人[なんにん]  名 ① ・ 多少人；幾個人
何年	何年[なんねん]  名 ① ・ 多少年，幾年；哪一年
おはよう	おはよう  感 ⓪ ・ 早安
さようなら	さようなら  感 ④⑤ ・ 再見，告別
こんばんは	こんばんは  感 ⑤ ・ 晚安
何日	何日[なんにち]  名 ① ・ 多少天，幾天；幾號，哪一天
初めまして	初めまして[はじめまして]  感 ④ ・ 初次見面
電話番号	電話番号[でんわばんごう]  名 ④ ・ 電話號碼
いちご	いちご  名 ⓪ ・ 草莓
外国語	外国語[がいこくご]  名 ⓪ ・ 外語
いらっしゃいませ	いらっしゃいませ  感 ⑥ ・ 歡迎光臨
一月	一月[いちがつ]  名 ④ ・ 一月
おめでとう	おめでとう  感 ⓪ ・ 恭喜
スーパー	スーパー  名・接頭 ① ・ 超級；（「スーパーマーケット」の略）超商
どういたしまして	どういたしまして  連語 ①+④ ・ 不客氣
バス停	バス停[ばすてい]  名 ⓪ ・ 公車站
十	十[とお]  名 ① ・ 十；十個；十歲
